,Temps,Marteau,Acc1,Acc2
19336,0.09668,0.00021436187412353185,0.00015566461187587098,1.9887832411383483e-05
19337,0.09668500000000001,0.00023152394038938463,0.00010820878686326735,1.9418677238902514e-05
19338,0.09669000000000001,0.0002507737842739195,7.333695890943167e-05,2.4100238342249653e-05
19339,0.096695,0.0002681271165388575,5.76900187871857e-05,2.6761906768126416e-05
19340,0.09670000000000001,0.0002793417780598784,6.00974907252195e-05,2.366262535614689e-05
19341,0.09670500000000001,0.00028099652266332467,7.336492007027206e-05,1.6697191461812963e-05
19342,0.09671,0.0002720622871760788,8.857077832724879e-05,1.2019766578179143e-05
19343,0.09671500000000001,0.0002551610756246871,9.961541435353e-05,1.6017409637569612e-05
19344,0.09672000000000001,0.0002365236014281457,0.00010573648179196715,3.1025997998294664e-05
19345,0.096725,0.00022415489435456896,0.00011082353854243983,5.326857143245206e-05
19346,0.09673000000000001,0.00022469664597492503,0.00012005444609111283,7.421610763504738e-05
19347,0.096735,0.00024037334482515107,0.0001357808933061822,8.467152881216336e-05
19348,0.09674,0.00026763014539874983,0.00015499797170529488,7.941206357979448e-05
19349,0.09674500000000001,0.00029836789208537607,0.00016993004281038614,5.996387874756454e-05
19350,0.09675,0.0003233559133375585,0.00017164494199630207,3.411173744831961e-05
19351,0.09675500000000001,0.00033617526125929206,0.00015497877108001948,1.2456235544086288e-05
19352,0.09676000000000001,0.0003356499853783462,0.00012224116519614754,3.7866416011698783e-06
19353,0.096765,0.0003254681001159319,8.361327597473933e-05,1.1499824544767797e-05
19354,0.09677000000000001,0.00031123198521506115,5.3672895420793824e-05,3.2604713503405435e-05
19355,0.09677500000000001,0.0002966675030258339,4.536998388271409e-05,5.946620182398224e-05
19356,0.09678,0.00028128545399348364,6.411756213350439e-05,8.314336069420126e-05
19357,0.09678500000000001,0.00026103331270822073,0.00010478365298122548,9.661934516235466e-05
19358,0.09679,0.00023175210118508643,0.000153167078977704,9.659330692080633e-05
19359,0.096795,0.00019350603848076081,0.00019154227375519636,8.347664444947263e-05
19360,0.09680000000000001,0.0001531037507918541,0.00020598352474488307,6.0193556419827624e-05
19361,0.096805,0.00012289361881294083,0.00019230262455656943,3.080564073501058e-05
19362,0.09681000000000001,0.00011587127632939578,0.00015797532995907393,-2.856149055514799e-07
19363,0.09681500000000001,0.0001392622824334911,0.00011915706678834555,-2.848333732391677e-05
19364,0.09682,0.00018985419013847055,9.402003106531717e-05,-4.901127113779227e-05
19365,0.09682500000000001,0.00025376076193286815,9.522690561294555e-05,-5.7448412277415484e-05
19366,0.09683000000000001,0.00031121911066882713,0.00012469819053127884,-5.100715523434565e-05
19367,0.096835,0.0003444825950544086,0.00017280897913837828,-3.0101490952465506e-05
19368,0.09684000000000001,0.00034520115940417465,0.00022225176787428325,7.238240025307553e-07
19369,0.09684500000000001,0.00031778205974585243,0.0002548733811167551,3.3358139052364514e-05
19370,0.09685,0.0002770925842232109,0.0002586546181404038,5.839122875400805e-05
19371,0.09685500000000001,0.00024157667614356162,0.0002320824659368773,6.838867640464369e-05
19372,0.09686,0.00022504380151442668,0.00018435305846145503,6.082366807170684e-05
19373,0.096865,0.000230959051248885,0.0001315735137521071,3.928294368141317e-05
19374,0.09687000000000001,0.0002517624933210453,9.066425057239872e-05,1.2238630220867924e-05
19375,0.096875,0.00027326835700000005,7.341167399999951e-05,-1.0239072000000439e-05
19376,0.09688000000000001,0.0002818034528199333,8.286576697194281e-05,-2.0479466789972823e-05
19377,0.09688500000000001,0.0002706046662211861,0.00011321133690377102,-1.6189913983977115e-05
19378,0.09689,0.0002425887426043159,0.0001528442090589977,-1.1061796455518516e-06
19379,0.09689500000000001,0.00020852640711078812,0.00018920454062177288,1.6951157402469877e-05
19380,0.09690000000000001,0.00018186459113260278,0.00021337435815181938,2.9695357550716417e-05
19381,0.096905,0.0001728538126684565,0.00022268944422120906,3.198296167252805e-05
19382,0.09691000000000001,0.0001846551822711964,0.0002205133638921,2.375548542829495e-05
19383,0.096915,0.0002128721399144142,0.00021351530458385678,9.472647525046718e-06
19384,0.09692,0.0002482179002707645,0.00020782276249725105,-4.574825994469004e-06
19385,0.09692500000000001,0.0002806848028063724,0.00020587483506869484,-1.3638164322478226e-05
19386,0.09693,0.0003032046188179326,0.00020547254590069715,-1.679596973629973e-05
19387,0.09693500000000001,0.00031339552330789214,0.00020150351099776728,-1.6944596953915504e-05
19388,0.09694000000000001,0.00031311392761374223,0.0001895121997448949,-1.850555690914582e-05
19389,0.096945,0.00030653355120822083,0.00016927854389139495,-2.4132588002145054e-05
19390,0.09695000000000001,0.0002979132252297987,0.00014638212353298793,-3.234893641241898e-05
19391,0.09695500000000001,0.00029002197215237234,0.00013056566366522073,-3.767003562677273e-05
19392,0.09696,0.0002836296751240817,0.00013128218925913908,-3.3478543887624615e-05
19393,0.09696500000000001,0.0002779208893941332,0.00015240064136208922,-1.633384619745894e-05
19394,0.09697000000000001,0.0002714023898675523,0.00018881599442607786,1.0636554699580659e-05
19395,0.096975,0.0002628757118445907,0.00022712633764270787,3.745642448447603e-05
19396,0.09698000000000001,0.0002521870439521495,0.00025070989439400835,5.090395599565987e-05
19397,0.096985,0.00024058625684048512,0.0002472579454033886,4.0714245294162224e-05
19398,0.09699,0.00023057607611950707,0.00021525313205061382,5.454685572723814e-06
19399,0.09699500000000001,0.00022518833828826117,0.00016596274314168772,-4.512103394136173e-05
19400,0.097,0.00022678802906348614,0.00011941289257622458,-9.300457039449308e-05
19401,0.09700500000000001,0.00023577654694616491,9.573040522804777e-05,-0.00011935259253048738
19402,0.09701000000000001,0.00024979564475763566,0.00010574598624905887,-0.00011315361402582932
19403,0.097015,0.000264011346037782,0.0001454710718178417,-7.690327482144194e-05
19404,0.09702000000000001,0.00027266975028316374,0.0001974414556718476,-2.618189810513075e-05
19405,0.09702500000000001,0.00027147559368857684,0.00023862101213286888,1.7106400048667636e-05
19406,0.09703,0.00025977359325467177,0.0002511981106204242,3.484478181788855e-05
19407,0.09703500000000001,0.00024138064166729953,0.00023096524199511,2.1269078941110622e-05
19408,0.09704,0.00022340435085671485,0.0001890279587578364,-1.4383665371112944e-05
19409,0.097045,0.00021333039154070656,0.00014592545118224918,-5.267136097873059e-05
19410,0.09705000000000001,0.00021560693230210379,0.00012118253653340037,-7.392219286758467e-05
19411,0.097055,0.0002293697062423284,0.0001237540661385255,-6.834694136565708e-05
19412,0.09706000000000001,0.00024854033933741505,0.00014838533040628811,-4.102015995622818e-05
19413,0.09706500000000001,0.0002644295013504486,0.00017973373183899024,-9.026037929462988e-06
19414,0.09707,0.00026971658265824037,0.00020183849208975233,7.839401821397218e-06
19415,0.09707500000000001,0.00026191897662617894,0.0002075188501959688,-2.063125671845987e-06
19416,0.09708000000000001,0.000244636880693598,0.00020225563780245292,-3.561227502273139e-05
19417,0.097085,0.00022591494703959328,0.00020018828628972363,-7.625790916522795e-05
19418,0.09709000000000001,0.00021447885967937306,0.00021440847706548333,-0.0001027438353399318
19419,0.09709500000000001,0.00021565754894275896,0.00024720952015777907,-0.00010064358254588645
19420,0.0971,0.00022894704373566948,0.00028630348641788504,-7.048802387783293e-05
19421,0.09710500000000001,0.0002483405141377049,0.00030987791582645565,-2.7973401589036803e-05
19422,0.09711,0.0002651802458727828,0.0002983452728060498,4.0489806674392755e-06
19423,0.097115,0.0002720889058430129,0.0002465214993062596,7.632220379989686e-06
19424,0.09712000000000001,0.0002661052253500657,0.00016917676495269363,-2.0607626221271467e-05
19425,0.097125,0.0002496573705535875,9.609578968081069e-05,-6.748515635075309e-05
19426,0.09713000000000001,0.0002291371823606416,5.840110846305402e-05,-0.00011006107176381218
19427,0.09713500000000001,0.00021197526014675601,7.290429196101211e-05,-0.00012767887368228125
19428,0.09714,0.00020369363005843654,0.00013280600069376358,-0.00011276928242188176
19429,0.09714500000000001,0.0002062055985382108,0.00021010461718840988,-7.461554229263391e-05
19430,0.09715000000000001,0.00021784712359171606,0.00026900649977967394,-3.408857298185363e-05
19431,0.097155,0.00023474137317114186,0.0002836659184425194,-1.2265670768291461e-05
19432,0.09716000000000001,0.00025258306028573215,0.00025100989036201167,-1.914895044554559e-05
19433,0.097165,0.00026797930894696556,0.00019176735625337814,-4.858678157538361e-05
19434,0.09717,0.0002789565669794504,0.00013899875594634685,-8.204750042808219e-05
19435,0.09717500000000001,0.0002847858313179202,0.00012014688442980463,-9.902268695127987e-05
19436,0.09718,0.0002855655514940771,0.0001422368407502477,-8.824757208426035e-05
19437,0.09718500000000001,0.0002819256025392437,0.0001882886014070525,-5.358985598092562e-05
19438,0.09719000000000001,0.0002749208855643567,0.0002270079930891574,-1.1521277157242158e-05
19439,0.097195,0.00026593500684490314,0.00023058308208566186,1.8200296272220253e-05
19440,0.09720000000000001,0.0002564036333298633,0.0001908776312372132,2.329617695575421e-05
19441,0.09720500000000001,0.0002473802598469485,0.00012502057204455012,5.1780047361093965e-06
19442,0.09721,0.00023920888350320783,6.704852318874105e-05,-2.268810539724777e-05
19443,0.09721500000000001,0.00023161281291469074,4.9852824162914126e-05,-4.306473284313979e-05
19444,0.09722000000000001,0.00022427490767474266,8.708707839464225e-05,-4.4961754626657866e-05
19445,0.097225,0.00021760840148703987,0.00016491553590325647,-2.9627958508038625e-05
19446,0.09723000000000001,0.00021317173516185404,0.00024832711830646045,-9.191547192784655e-06
19447,0.097235,0.00021328615230953112,0.0002989383842781684,1.0921713126763478e-06
19448,0.09724000000000001,0.0002198704730120221,0.00029496548476607435,-7.631112863905039e-06
19449,0.09724500000000001,0.0002330602839900714,0.00024275500031334586,-3.2090666057473416e-05
19450,0.09725,0.0002504641516734549,0.00017366002923826314,-5.831285660956012e-05
19451,0.09725500000000001,0.00026768519553342065,0.0001277945380546389,-6.941643542612684e-05
19452,0.09726000000000001,0.000280062087395775,0.0001331500521258901,-5.538041128874129e-05
19453,0.097265,0.0002848218019636852,0.00019100122924103208,-1.9286879569071797e-05
19454,0.09727000000000001,0.00028245702303534556,0.0002751800957264474,2.3458042261126962e-05
19455,0.09727500000000001,0.0002764350541849151,0.00034548613958511635,5.251700326782164e-05
19456,0.09728,0.0002712210304422596,0.0003681383565770631,5.264091908651345e-05
19457,0.09728500000000001,0.00026959626367705457,0.00033265091997319326,2.1047999262458047e-05
19458,0.09729,0.0002707864078134607,0.00025660356591264346,-3.147840610819594e-05
19459,0.097295,0.0002706129495192187,0.00017624556911117909,-8.59260182104085e-05
19460,0.09730000000000001,0.0002638323272261341,0.00012820176043869166,-0.000123657896650807
19461,0.097305,0.00024756472849584967,0.00013187808143300746,-0.0001337792702480582
19462,0.09731000000000001,0.00022394753523344483,0.0001813488270643754,-0.00011597006492292496
19463,0.09731500000000001,0.00020036189204029615,0.00025019986316101775,-7.831976245295882e-05
19464,0.09732,0.00018674305611076473,0.000305991700513868,-3.238014754241203e-05
19465,0.09732500000000001,0.00019102948121379337,0.00032633074036116295,1.1352536326362562e-05
19466,0.09733000000000001,0.0002149148856376932,0.00030831649834512525,4.5381780343654214e-05
19467,0.097335,0.00025211280058862445,0.0002672025964296558,6.464612132242825e-05
19468,0.09734000000000001,0.00029023649364301365,0.00022604363346062,6.529333674660056e-05
19469,0.09734500000000001,0.0003156608670475583,0.00020263729458798243,4.481748932928288e-05
19470,0.09735,0.00031923814491271703,0.00020091088816377817,4.113100553168256e-06
19471,0.09735500000000001,0.0003002523142374389,0.00021087767497659729,-5.000872905597432e-05
19472,0.09736,0.00026677741198228373,0.00021631697991516288,-0.00010434022033749312
19473,0.09736500000000001,0.00023226878516284508,0.00020523534342522232,-0.00014251680777924353
19474,0.09737000000000001,0.00020994237542443713,0.00017708158775245198,-0.00015135114801501852
19475,0.097375,0.0002074515312458525,0.00014296020231166647,-0.00012727255726495206
19476,0.09738000000000001,0.00022412969348130948,0.00011921138032476586,-7.910014226345592e-05
19477,0.09738500000000001,0.00025180874269955703,0.00011831255308863647,-2.4926921205239516e-05
19478,0.09739,0.00027860293742513624,0.0001422038020183516,1.592345887486122e-05
19479,0.09739500000000001,0.00029384252616090634,0.00018143502690460054,3.190772094310683e-05
19480,0.09740000000000001,0.0002920536380266542,0.00022015289242111014,2.4352286766435142e-05
19481,0.097405,0.00027452861276012027,0.00024387279236086056,5.634989279204149e-06
19482,0.09741000000000001,0.000248194958501988,0.0002458413326766475,-8.705323731235631e-06
19483,0.097415,0.00022258244901478264,0.00022899675177908205,-9.511899904445095e-06
19484,0.09742,0.00020625844443573376,0.0002031656361830514,3.9404016466171353e-07
19485,0.09742500000000001,0.00020403217656574525,0.00017960414030197225,8.079783113249352e-06
19486,0.09743,0.00021571229834434075,0.0001659917409030962,-9.60831916851099e-07
19487,0.09743500000000001,0.00023656719322574956,0.00016418651290185578,-3.247756059844396e-05
19488,0.09744000000000001,0.0002591439173038324,0.0001711695165565073,-7.764020677445983e-05
19489,0.097445,0.000275832086243727,0.00018186238067824481,-0.00011575990878498108
19490,0.09745000000000001,0.00028145546569855986,0.00019185039222320842,-0.00012477244562231026
19491,0.09745500000000001,0.00027516088274785885,0.00019864954414175457,-9.40098076647743e-05
19492,0.09746,0.000260959539047495,0.00020141051331626264,-3.198939107186023e-05
19493,0.09746500000000001,0.0002465473853550573,0.00019995174780921952,3.573397623905745e-05
19494,0.09747,0.0002405474192902318,0.00019416642485243813,7.828961642405199e-05
19495,0.097475,0.00024898197883681846,0.00018421445772827142,7.500047498795899e-05
19496,0.09748000000000001,0.0002723170339914398,0.00017108347284949344,2.6456269026906552e-05
19497,0.097485,0.00030447651019163756,0.0001567431936564155,-4.502005545699338e-05
19498,0.09749000000000001,0.00033460711035595344,0.00014348133783186236,-0.00010612508587680983
19499,0.09749500000000001,0.00035122105294421355,0.0001327802035817496,-0.00012909732438004794
19500,0.0975,0.00034714018799999997,0.00012463168200000017,-0.00010535570400000007
19501,0.09750500000000001,0.0003230367923784605,0.00011801035351139715,-4.9086119344033785e-05
19502,0.09751000000000001,0.0002877479162883443,0.00011237732550683225,1.0980341366522133e-05
19503,0.097515,0.00025489013752225305,0.00010915504782485361,4.6980912114854634e-05
19504,0.09752000000000001,0.00023705104380017757,0.00011182819628924201,4.609962065644981e-05
19505,0.09752500000000001,0.00024012701387398229,0.0001240424302909096,1.5940573398414294e-05
19506,0.09753,0.00026050322591284793,0.00014645909676043044,-2.145581865178875e-05
19507,0.09753500000000001,0.0002865642102983809,0.00017430277296649012,-4.3160539809730214e-05
19508,0.09754,0.0003039969192026533,0.0001976253348120489,-3.8567941578249165e-05
19509,0.097545,0.00030248044110326545,0.00020501984609708126,-1.4785081858432754e-05
19510,0.09755000000000001,0.00028060127815881505,0.00018944318784293177,8.645771859815615e-06
19511,0.097555,0.0002466190069969527,0.00015315347431611606,1.2347036551407336e-05
19512,0.09756000000000001,0.00021468817639464316,0.0001086604706625479,-1.0508402347012995e-05
19513,0.09756500000000001,0.000198348916687614,7.434394307226128e-05,-4.937670064525168e-05
19514,0.09757,0.00020442332066609116,6.623340254763353e-05,-8.200884491868198e-05
19515,0.09757500000000001,0.00023022316413135314,8.982836280870839e-05,-8.740822892357945e-05
19516,0.09758000000000001,0.0002653024545916702,0.00013632611574008766,-5.8600621985108994e-05
19517,0.097585,0.00029672792526412426,0.00018572400569329795,-7.74358899047271e-06
19518,0.09759000000000001,0.0003151421335488758,0.00021581278139499034,3.9595943385058836e-05
19519,0.097595,0.0003186091902688719,0.00021286676299376396,5.801848601416602e-05
19520,0.0976,0.0003124766472968871,0.00017865465420178667,3.6246849454360766e-05
19521,0.09760500000000001,0.0003055844147957997,0.00013001822949573765,-1.6313204172807653e-05
19522,0.09761,0.0003050018846115659,9.09655521116288e-05,-7.410831398914065e-05
19523,0.09761500000000001,0.00031213068157631186,8.109890280577498e-05,-0.00010863741793745523
19524,0.09762000000000001,0.00032216983746990725,0.00010617469626008856,-0.00010313742379411772
19525,0.097625,0.0003270874492362567,0.00015556737070239829,-6.085012375045605e-05
19526,0.09763000000000001,0.00032037761577881785,0.00020787135440781412,-2.6084663834203268e-06
19527,0.09763500000000001,0.0003009814215654948,0.00024167552450947427,4.461258190922461e-05
19528,0.09764,0.0002742601550313048,0.0002459082842592461,6.169330629189737e-05
19529,0.09764500000000001,0.00024952035875969213,0.00022447519221559177,4.6309317044911015e-05
19530,0.09765000000000001,0.00023542714033635608,0.00019300498955792918,1.2322521280658648e-05
19531,0.097655,0.00023573459812915767,0.00016971206175036985,-1.9401577303533035e-05
19532,0.09766000000000001,0.0002475575120991035,0.0001654300248837105,-3.3095134360058826e-05
19533,0.097665,0.00026304704015210476,0.00017817000352712066,-2.6156475102074962e-05
19534,0.09767,0.000273553542821988,0.00019500040432705501,-8.91819176414166e-06
19535,0.09767500000000001,0.0002740949101684703,0.00020005201927634817,3.171134819455378e-06
19536,0.09768,0.00026583642571680397,0.0001841790077561419,-1.093696001232882e-07
19537,0.09768500000000001,0.00025535181183547077,0.00015097588130627944,-1.7186209008244632e-05
19538,0.09769000000000001,0.0002510954209045313,0.00011584663110139273,-3.573370742413455e-05
19539,0.097695,0.00025891123012690626,9.852456880505704e-05,-4.0525706533869424e-05
19540,0.09770000000000001,0.00027884251281906397,0.000112868719896061,-2.326102282528553e-05
19541,0.09770500000000001,0.0003048053214019402,0.00015914575073386138,1.1578795259071259e-05
19542,0.09771,0.0003272448646708376,0.00022270447631545713,4.83793702523954e-05
19543,0.09771500000000001,0.00033745014738575637,0.0002797285476885765,6.865555991166907e-05
19544,0.09772,0.0003314606675467491,0.0003073129803032353,6.118148237552265e-05
19545,0.097725,0.0003117760234072544,0.0002931610426484449,2.8205045669481823e-05
19546,0.09773000000000001,0.0002861782001594362,0.0002405906309819708,-1.572095117151192e-05
19547,0.097735,0.00026432209612716655,0.00016690768434871254,-5.1498739325873215e-05
19548,0.09774000000000001,0.0002536983744244813,9.62583972385706e-05,-6.534194410601962e-05
19549,0.09774500000000001,0.00025672511535662743,5.0328989387285705e-05,-5.5208821380901185e-05
19550,0.09775,0.00027009147000868597,4.079227659930845e-05,-3.0459602085857246e-05
19551,0.09775500000000001,0.0002864263219353112,6.620482938094477e-05,-5.393946875748884e-06
19552,0.09776000000000001,0.0002974083473944322,0.00011392828305105513,9.20800088290195e-06
19553,0.097765,0.0002969676857542161,0.0001656560052967861,1.149304210962449e-05
19554,0.09777000000000001,0.00028337278257129395,0.00020406776713205747,7.920672400682055e-06
19555,0.09777500000000001,0.00025958396756077735,0.00021821919890620896,7.419501806091801e-06
19556,0.09778,0.0002319681035204327,0.000206171524357362,1.427245567787449e-05
19557,0.09778500000000001,0.00020800757301772755,0.00017451995613711695,2.4376739680372167e-05
19558,0.09779,0.00019385084079377311,0.00013542632158172345,2.735995645024597e-05
19559,0.097795,0.0001924602459543427,0.00010231108326426657,1.3350630762556999e-05
19560,0.09780000000000001,0.00020283809352485572,8.554136715452059e-05,-1.9767205117329902e-05
19561,0.097805,0.00022048323693460477,8.935483001884085e-05,-6.3240520989592e-05
19562,0.09781000000000001,0.00023892075876734642,0.00011091552975330782,-0.00010074249459468008
19563,0.09781500000000001,0.0002518792985063432,0.00014179585231781394,-0.00011655152555034978
19564,0.09782,0.0002554831157460354,0.00017138114819799542,-0.00010410149078881594
19565,0.09782500000000001,0.0002497363777091086,0.00019093322588218628,-6.999026218119255e-05
19566,0.09783000000000001,0.00023869175535049455,0.00019668172869118021,-3.0995865355111214e-05
19567,0.097835,0.000229066318143309,0.0001906255302878535,-5.577030282077401e-06
19568,0.09784000000000001,0.00022763685226771194,0.0001787098279791741,-4.467550404962353e-06
19569,0.097845,0.00023831816276900474,0.0001673015987717305,-2.550302866521296e-05
19570,0.09785,0.0002601278401459391,0.00015978106789846277,-5.543538283275592e-05
19571,0.09785500000000001,0.00028705161701120013,0.00015506484494501343,-7.756299869159593e-05
19572,0.09786,0.0003101243024135664,0.00014888265282227725,-8.078366554085703e-05
19573,0.09786500000000001,0.00032107146123147275,0.00013711024157650204,-6.49961900287358e-05
19574,0.09787000000000001,0.0003160438300510301,0.00011923653779488975,-3.999575068050219e-05
19575,0.097875,0.0002977449498111693,9.98412690843685e-05,-1.8817472061737485e-05
19576,0.09788000000000001,0.00027480180603789466,8.697677212735458e-05,-9.666746843035981e-06
19577,0.09788500000000001,0.00025839328881791196,8.808660690868525e-05,-1.1296106391310036e-05
19578,0.09789,0.00025743700890043064,0.00010559795525982922,-1.4547189876568199e-05
19579,0.09789500000000001,0.00027442811152474285,0.00013470649095957799,-9.036777599101618e-06
19580,0.09790000000000001,0.0003038905349225615,0.0001648347442361839,9.177655450375206e-06
19581,0.097905,0.0003343248846144195,0.00018429259193142073,3.380911649747322e-05
19582,0.09791000000000001,0.0003529645884219201,0.00018586093728506316,5.1082646943546406e-05
19583,0.097915,0.0003513082683728466,0.0001703882450203242,4.779946229155937e-05
19584,0.09792000000000001,0.0003289430411774639,0.0001464426034277019,2.0213082471274755e-05
19585,0.09792500000000001,0.00029387530725747177,0.00012612458706904252,-2.159849873588322e-05
19586,0.09793,0.0002591551296814628,0.00011920026833280579,-5.69380147009086e-05
19587,0.09793500000000001,0.00023729285763916157,0.00012861589116289868,-6.422370103474753e-05
19588,0.09794000000000001,0.0002350010846939557,0.00014968772119024364,-3.2460578851070535e-05
19589,0.097945,0.0002506385297253568,0.00017323702363891344,3.161901717735918e-05
19590,0.09795000000000001,0.00027544561594950335,0.0001907878305963661,0.00010484208276063066
19591,0.09795500000000001,0.0002978629899028853,0.00019887076746241046,0.00015717248714446752
19592,0.09796,0.00030879221412450774,0.00020007922327379345,0.00016516332110107565
19593,0.09796500000000001,0.00030529296274497573,0.00020045056243060276,0.00012279480039460364
19594,0.09797,0.00029108050295776114,0.00020488520484586372,4.443066963687192e-05
19595,0.097975,0.00027383621302677516,0.00021343854352664582,-4.14987427446665e-05
19596,0.09798000000000001,0.00026092515682909795,0.0002207789850240426,-0.0001049597959218362
19597,0.097985,0.0002558237105123402,0.00021921425216478332,-0.0001269336556700819
19598,0.09799000000000001,0.00025705175878456676,0.0002035446102038595,-0.0001063740190780323
19599,0.09799500000000001,0.00025997221428302207,0.00017485569666939494,-5.869595319228616e-05
19600,0.098,0.00026024382418763986,0.000140896125906704,-7.1903646612321635e-06
19601,0.09800500000000001,0.0002568409218562836,0.0001126108104567186,2.7997017219038732e-05
19602,0.09801000000000001,0.0002528524109667831,9.862598534857137e-05,3.794448927919549e-05
19603,0.098015,0.0002535719585119353,0.00010072702079001478,2.666511261107242e-05
19604,0.09802000000000001,0.00026297299885673397,0.00011290384016933658,6.480439655752674e-06
19605,0.09802500000000001,0.0002806435677550562,0.00012459976179835772,-9.806434242282114e-06
19606,0.09803,0.0003010735693903063,0.0001264661037532066,-1.5580500482317437e-05
19607,0.09803500000000001,0.00031591258035953295,0.00011550620228921985,-1.2678012813169487e-05
19608,0.09804,0.0003181324093541258,9.678943522222595e-05,-8.651160456763364e-06
19609,0.09804500000000001,0.00030586826761221835,8.07705954002716e-05,-1.1136954737023404e-05
19610,0.09805000000000001,0.00028375018267988395,7.7637922192156e-05,-2.2765008612911765e-05
19611,0.098055,0.0002608066342167236,9.172022833972462e-05,-3.943276295878762e-05
19612,0.09806000000000001,0.0002458771918305203,0.00011893891058117512,-5.271318880763524e-05
19613,0.09806500000000001,0.00024291049202879378,0.00014864117341040808,-5.4841082053180574e-05
19614,0.09807,0.0002487322404585797,0.00016881785678477982,-4.339175628317513e-05
19615,0.09807500000000001,0.00025466709754371825,0.00017196231179394744,-2.3054636958399436e-05
19616,0.09808000000000001,0.00025137152371998103,0.0001585796692547965,-3.5585006842248426e-06
19617,0.098085,0.00023444065737474444,0.000136681406647681,5.122031436186319e-06
19618,0.09809000000000001,0.00020777206837821363,0.00011772443156261053,-2.2418626616076695e-06
19619,0.098095,0.0001826751571825777,0.00011121497372441151,-2.3493730452317637e-05
19620,0.0981,0.00017284835277439807,0.00012069461121203768,-5.008107919057456e-05
19621,0.09810500000000001,0.00018753135816885423,0.00014289098293928222,-7.10871355797389e-05
19622,0.09811,0.00022623211944445464,0.0001700571701249797,-7.823422300812824e-05
19623,0.09811500000000001,0.0002778149961171562,0.00019393965025437106,-6.940110627198993e-05
19624,0.09812000000000001,0.00032467192603798345,0.00020922036280909042,-4.9041021071101996e-05
19625,0.098125,0.00035019274300000005,0.00021487645799999976,-2.548212200000012e-05
19626,0.09813000000000001,0.00034606447818404687,0.00021322636547322168,-6.617518940223253e-06
19627,0.09813500000000001,0.0003159287119371277,0.00020767169658476617,3.7936577070917877e-06
19628,0.09814,0.00027363537506810834,0.00020063271026450383,7.400364803392535e-06
19629,0.09814500000000001,0.00023691487917611536,0.00019274815232712028,9.579828483391277e-06
19630,0.09815,0.0002194726053646661,0.00018345063496870293,1.5780543447245282e-05
19631,0.098155,0.00022521945042735142,0.0001721817054143193,2.785359086369119e-05
19632,0.09816000000000001,0.00024725854287331936,0.00015927307724671521,4.233967279523084e-05
19633,0.098165,0.0002719169545374598,0.00014595391528015564,5.170488840046568e-05
19634,0.09817000000000001,0.00028570623570504456,0.00013367771311408033,4.8042313801402816e-05
19635,0.09817500000000001,0.000281787190908593,0.000123463197511345,2.748900282014896e-05
19636,0.09818,0.0002628990605646998,0.00011587268899649044,-6.837949254215152e-06
19637,0.09818500000000001,0.00023953829097905495,0.00011167813561865344,-4.49768461609053e-05
19638,0.09819000000000001,0.00022449233489029038,0.0001126119198324447,-7.352396109987897e-05
19639,0.098195,0.00022650731540230776,0.00012135640315578752,-8.095477985290117e-05
19640,0.09820000000000001,0.00024612593927670544,0.000140320918016365,-6.254787977019759e-05
19641,0.09820500000000001,0.00027553433849533134,0.00016958901593296677,-2.2677595054091423e-05
19642,0.09821,0.0003022693375586397,0.00020517372917157193,2.6634697197067754e-05
19643,0.09821500000000001,0.000314861038979574,0.00023887113592436964,7.035499760814969e-05
19644,0.09822,0.00030774326319709473,0.000260357436732031,9.626080562980866e-05
19645,0.098225,0.00028331737301248825,0.0002610112866437864,9.942206226962224e-05
19646,0.09823000000000001,0.0002505233523726797,0.0002378808424672283,8.343443805967313e-05
19647,0.098235,0.00022087811391642358,0.00019587133984363817,5.800467095332226e-05
19648,0.09824000000000001,0.00020392592459864112,0.00014686432760498705,3.415626108201194e-05
19649,0.09824500000000001,0.00020403411091007257,0.00010583392162436165,1.9363086102591092e-05
19650,0.09825,0.00021960283941706627,8.544181749007738e-05,1.4839607485601209e-05
19651,0.09825500000000001,0.0002445673453924336,9.136060227850563e-05,1.6078123791390215e-05
19652,0.09826000000000001,0.0002711539917519558,0.00012030227523429623,1.6104568118425317e-05
19653,0.098265,0.0002925760023237728,0.00016154357602982054,9.633194460626632e-06
19654,0.09827000000000001,0.0003047132192872823,0.00020121507411197814,-4.032232477907643e-06
19655,0.098275,0.0003064993488131208,0.00022747607984191834,-2.0742635140169705e-05
19656,0.09828,0.00029933695137463904,0.0002344378725547739,-3.3855143851418956e-05
19657,0.09828500000000001,0.000286109619827239,0.0002233844733245971,-3.7810528613823875e-05
19658,0.09829,0.00027024782645153675,0.0002010939957866196,-3.0989358010525127e-05
19659,0.09829500000000001,0.00025501960102505486,0.00017628210090107416,-1.6378007122215793e-05
19660,0.09830000000000001,0.0002429979818812389,0.00015584768792260918,1.9142724551861204e-07
19661,0.098305,0.00023563312126648572,0.00014248165716329673,1.3156272500521125e-05
19662,0.09831000000000001,0.00023298297095942662,0.0001344475866157927,1.9942529845141672e-05
19663,0.09831500000000001,0.00023377134433357177,0.0001273509747535837,2.183025606396216e-05
19664,0.09832,0.00023589982114885478,0.00011691570753117426,2.2585192582468732e-05
19665,0.09832500000000001,0.00023732304105346513,0.00010147377501933141,2.5731147679285225e-05
19666,0.09833000000000001,0.0002369367094953776,8.310633664587215e-05,3.207731568833375e-05
